reporting_entity_name_legal,reporting_entity_name_common,reporting_entity_type,machine_readable_url,machine_readable_url_status,machine_readable_page,supplemental_url,file_name,file_format,meets_standard,standard_issue,state_or_region,last_updated_date,entry_date,notes
,Midwest Orthopedic Specialty Hospital,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/562592868_midwest-orthopedic-specialty-hospital_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension SE Wisconsin Hospital - Elmbrook Campus,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390816857_ascension-se-wisconsin-hospital-elmbrook-campus_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension SE Wisconsin Hospital - St. Joseph Campus,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390816857_ascension-se-wisconsin-hospital-st-joseph-campus_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension All Saints Hospital Wisconsin Avenue Campus,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/391264986_ascension-all-saints-hospital-wisconsin-avenue-campus_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension SE Wisconsin Hospital - Franklin Campus,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390816857_ascension-se-wisconsin-hospital-franklin-campus_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension St. Francis Hospital,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390907740_ascension-st-francis-hospital_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension Columbia St. Mary's Hospital Ozaukee,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390807063_ascension-columbia-st-marys-hospital-ozaukee_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension Columbia St. Mary's Hospital Milwaukee (incl Columbia St. Mary's Women's Hosp.),hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390806315_ascension-columbia-st-marys-hospital-milwaukee-incl-columbia-st-marys-womens-hospital_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Ascension Sacred Heart Rehabilitation Hospital,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390902199_ascension-sacred-heart-rehabilitation-hospital_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
,Orthopaedic Hospital of Wisconsin,hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/392015655_orthopaedic-hospital-of-wisconsin_standardcharges.xlsx,up,https://healthcare.ascension.org/price-transparency/price-transparency-files,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WI,2021-09-30,2022-05-04,
UPMC Western Maryland,UPMC Western Maryland,hospital,https://www.wmhs.com/charges/charges.csv?t=12312020,up,https://www.wmhs.com/price-transparency/hospital-charge-list/,,,csv,,,MD,,2022-06-08,
Luminis Health,Anne Arundel Medical Center (LHAAMC),hospital,https://living.aahs.org/wp-content/uploads/52-1169362_LHAAMC_standardcharges-services.csv,up,https://aahs.org/Plan-Your-Visit/Patient-Resources/Billing-and-Insurance/Cost-of-Care/,,,csv,,,MD,,2022-06-08,
,J. Kent McNew Family Medical Center,hospital,https://living.aahs.org/wp-content/uploads/83-3856917_LHJKM_standardcharges-services.csv,up,https://aahs.org/Plan-Your-Visit/Patient-Resources/Billing-and-Insurance/Cost-of-Care/,,,csv,,,MD,,2022-06-08,
,Doctors Community Medical Center,hospital,https://living.aahs.org/wp-content/uploads/52-1638026_LHDCMC_standardcharges.csv,up,https://www.dchweb.org/patients-visitors/price-transparency,,,csv,,,MD,,2022-06-08,
Greater Baltimore Medical Center,Greater Baltimore Medical Center (GBMC),hospital,https://www.gbmc.org/workfiles/billing/GBMC-Standard-Hospital-Charges.csv,up,https://www.gbmc.org/hospital-charges,,,csv,,,MD,,2022-06-08,
Sheppard Pratt Health System,Sheppard and Enoch Pratt Hospital,hospital,https://www.sheppardpratt.org/files/resources/chgmaster2201.xlsx,up,https://www.sheppardpratt.org/cms-price-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,2022-01-01,2022-06-08,
,Sheppard Pratt - Baltimore/Washington Campus,hospital,https://www.sheppardpratt.org/files/resources/chgmaster2201.xlsx,up,https://www.sheppardpratt.org/cms-price-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,2022-01-01,2022-06-08,
WVU Medicine,Garrett Regional Medical Center,hospital,https://www.grmc-wvumedicine.org/wp-content/uploads/2017/11/CMS-charge-master-091919.xlsx,up,https://www.grmc-wvumedicine.org/billing-and-financial-arrangements,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
,West Virginia University Hospitals,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550643304_WestVirginiaUniversityHospitals_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,United Hospital Center,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550525724_UnitedHospitalCenter_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Camden Clark Medical Center,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/311524546_CamdenClarkMemorialHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Berkeley Medical Center,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550383321_CityHospitalInc._standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Barnesville Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/340719172_BarnesvilleHospitalAssociationInc_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",OH,,2022-06-08,
,Braxton County Memorial Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550611919_BraxtonCountyMemorialHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Harrison Community Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/02/341571750_harrison-community-hospital_standardcharges-4.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",OH,,2022-06-08,
,Jackson General Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550462730_JacksonGeneralHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Jefferson Medical Center,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550359755_JeffersonMemorialHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Potomac Valley Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550420956_PotomacValleyHospitalofWVInc._standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Reynolds Memorial Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550357045_ReynoldsMemorialHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,St. Joseph�s Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550356996_StJosephsHospitalofBuckhannonInc_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Summersville Regional Medical Center,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/550650441_WestVirginiaHealthCareCooperative_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Uniontown Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/250965588_Uniontown_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",PA,,2022-06-08,
,Wetzel County Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/03/843480493_WetzelCountyHospital_standardcharges.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
,Wheeling Hospital,hospital,https://wvumedicine.org/wp-content/uploads/2022/02/550357057_wheeling-hospital_standardcharges-1.xlsx,up,https://wvumedicine.org/bill-pay/pricing-transparency/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",WV,,2022-06-08,
Adventist HealthCare,Adventist HealthCare Fort Washington Medical Center,hospital,https://www.adventisthealthcare.com/app/files/public/91919297-0df2-4ab4-b788-71160672291c/FWMC-Billing-StandardCharges.csv,up,https://www.adventisthealthcare.com/patients-visitors/billing-financial/price-transparency/,,,csv,,,MD,2021-12-21,2022-06-08,Not to be confused with Adventist Health
,Adventist HealthCare Shady Grove Medical Center,hospital,https://www.adventisthealthcare.com/app/files/public/5234573e-a91f-456f-919e-dd37620e586c/SGMC-Billing-StandardCharges.csv,up,https://www.adventisthealthcare.com/patients-visitors/billing-financial/price-transparency/,,,csv,,,MD,2021-12-21,2022-06-08,
,Adventist HealthCare White Oak Medical Center,hospital,https://www.adventisthealthcare.com/app/files/public/d73a12fc-fecc-4674-9a62-03326b134182/WOMC-Billing-StandardCharges.csv,up,https://www.adventisthealthcare.com/patients-visitors/billing-financial/price-transparency/,,,csv,,,MD,2021-12-21,2022-06-08,
,Adventist HealthCare Rehabilitation,hospital,https://www.adventisthealthcare.com/app/files/public/90def31e-c6c7-43b7-b30f-6eb68b9d2844/REHAB-Billing-StandardCharges.csv,up,https://www.adventisthealthcare.com/patients-visitors/billing-financial/price-transparency/,,,csv,,,MD,2021-12-21,2022-06-08,
CalvertHealth System,CalvertHealth Medical Center,hospital,https://www.calverthealthmedicine.org/price-transparency-file,up,https://www.calverthealthmedicine.org/Charge-Master-Dictionary-Price-Transparency,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
ChristianaCare,"ChristianaCare, Union Hospital",hospital,???,down,https://billing.christianacare.org/transparency,,,other,,,MD,,2022-06-08,Confusing; seems like there's no machine-readable file
Frederick Health,Frederick Health Hospital,hospital,https://www.frederickhealth.org/documents/page%20links/billing%20&%20finance/CdmPublicPricing.csv,up,https://www.frederickhealth.org/about/billing-financial-assistance/,,,csv,,,MD,,2022-06-08,
University of Maryland Shore Regional Health,UM Shore Medical Center at Cambridge,hospital,https://www.umms.org/shore/-/media/files/um-shore/patients-and-visitors/hospital-charges/um-shore-medical-center-cambridge-standard-charges-may-2022.csv,up,https://www.umms.org/shore/patients-visitors/for-patients/hospital-charges,,,csv,,,MD,2022-03-04,2022-06-08,
,UM Shore Medical Center at Chestertown,hospital,https://www.umms.org/shore/-/media/files/um-shore/patients-and-visitors/hospital-charges/um-shore-medical-center-chestertown-standard-charges-may-2022.csv,up,https://www.umms.org/shore/patients-visitors/for-patients/hospital-charges,,,csv,,,MD,2022-03-04,2022-06-08,
,UM Shore Medical Center at Easton,hospital,https://www.umms.org/shore/-/media/files/um-shore/patients-and-visitors/hospital-charges/um-shore-medical-center-at-easton-standard-charges-may-2022.csv,up,https://www.umms.org/shore/patients-visitors/for-patients/hospital-charges,,,csv,,,MD,2022-03-04,2022-06-08,
,UM Shore Emergency Center at Queenstown,hospital,https://www.umms.org/shore/-/media/files/um-shore/patients-and-visitors/hospital-charges/um-shore-emergency-center-queenstown-standard-charges-may-2022.csv,up,https://www.umms.org/shore/patients-visitors/for-patients/hospital-charges,,,csv,,,MD,2022-03-04,2022-06-08,
Trinity Health,Holy Cross Germantown Hospital,hospital,https://hospitalpricedisclosure.com/Download.aspx?ci=T5EyO8gUuOWgH1PWaXHIAQ*-*&pxi=9hCt*__*1vhfhFOMtLQdioowA*-*&f=iFd*_*cEPwhQHJy3lVvHy9uQ*-*,up,https://hospitalpricedisclosure.com/tools,,,json,,,MD,,2022-06-08,
,Holy Cross Hospital,hospital,https://hospitalpricedisclosure.com/Download.aspx?ci=T5EyO8gUuOWgH1PWaXHIAQ*-*&pxi=9hCt*__*1vhfhFOMtLQdioowA*-*&f=iFd*_*cEPwhQHJy3lVvHy9uQ*-*,up,https://hospitalpricedisclosure.com/tools,,,json,,,MD,,2022-06-08,
University of Maryland Capital Region Health,UM Bowie Health Center,hospital,https://www.umms.org/capital/-/media/files/um-capital/patients-and-visitors/um-bowie-health-center-standard-charges-may-2022.csv,up,https://www.umms.org/capital/patients-visitors/hospital-charges,,,csv,,,MD,,2022-06-08,
,UM Laurel Medical Center,hospital,https://www.umms.org/capital/-/media/files/um-capital/patients-and-visitors/um-laurel-medical-center-standard-charges-may-2022.csv,up,https://www.umms.org/capital/patients-visitors/hospital-charges,,,csv,,,MD,,2022-06-08,
,UM Capital Region Medical Center,hospital,https://www.umms.org/capital/-/media/files/um-capital/patients-and-visitors/um-capital-region-medical-center-standard-charges-may-2022.csv,up,https://www.umms.org/capital/patients-visitors/hospital-charges,,,csv,,,MD,,2022-06-08,
TidalHealth,TidalHealth Peninsula Regional,hospital,https://www.tidalhealth.org/sites/default/files/2021-07/EIN_PRMC_2021_02_23.xlsx,up,https://www.tidalhealth.org/medical-care/financial-admin-services/billing/hospital-based-price-billing-unit-information,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
,TidalHealth Nanticoke,hospital,https://www.tidalhealth.org/sites/default/files/2021-07/Shoppable_Services_NMH_2021_03_09.xlsx,up,https://www.tidalhealth.org/medical-care/financial-admin-services/billing/hospital-based-price-billing-unit-information,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
"Meritus Health, Inc.",Meritus Medical Center,hospital,https://www.meritushealth.com/documents/financial/2022.01.01_CMS-Price-Transparency-Chargemaster.csv,up,https://www.meritushealth.com/patients-visitors/financial-disclosures-cms-price-transparency/,,,csv,,,MD,,2022-06-08,
Atlantic General Hospital,Atlantic General Hospital,hospital,https://www.atlanticgeneral.org/documents/biling/chargemaster-jan-2022.xlsx,up,https://www.atlanticgeneral.org/patients-visitors/billing-information/procedure-pricing/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
"Meritus Health, Inc.",Meritus Medical Center,hospital,https://www.meritushealth.com/documents/financial/2022.01.01_CMS-Price-Transparency-Chargemaster.csv,up,https://www.meritushealth.com/patients-visitors/financial-disclosures-cms-price-transparency/,,,csv,,,MD,,2022-06-08,
Atlantic General Hospital,Atlantic General Hospital,hospital,https://www.atlanticgeneral.org/documents/biling/chargemaster-jan-2022.xlsx,up,https://www.atlanticgeneral.org/patients-visitors/billing-information/procedure-pricing/,,,xlsx,false,"File type is xlsx. File naming convention not followed. File labeled as shoppable services, perhaps not even intended to be MRF?",MD,,2022-06-08,
